22:50:19.415254 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 390867:392235, ack 1, win 2048, options [nop,nop,TS val 1330162144 ecr 1488064071], length 1368
22:50:19.415255 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 392235:393603, ack 1, win 2048, options [nop,nop,TS val 1330162144 ecr 1488064071], length 1368
22:50:19.415256 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 393603:394971, ack 1, win 2048, options [nop,nop,TS val 1330162144 ecr 1488064071], length 1368
22:50:19.415257 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 394971:394992, ack 1, win 2048, options [nop,nop,TS val 1330162144 ecr 1488064071], length 21
22:50:19.416304 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 394992:396360, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416308 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 396360:397728, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416309 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 397728:399096, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416310 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 399096:400464, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416311 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 400464:401832, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416311 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 401832:403200, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416314 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 403200:403221, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 21
22:50:19.416377 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 403221:404589, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416379 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 404589:405957, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416380 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 405957:407325, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416381 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 407325:408693, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416383 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 408693:410061, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416385 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 410061:411429, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.416385 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 411429:411450, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 21
22:50:19.417279 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 411450:412818, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.417282 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 412818:414186, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.417283 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 414186:415554, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.417284 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 415554:416922, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.417285 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 416922:418290, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.417286 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 418290:419658, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 1368
22:50:19.417287 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 419658:419679, ack 1, win 2048, options [nop,nop,TS val 1330162145 ecr 1488064071], length 21
22:50:19.417344 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 419679:421047, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.417346 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 421047:422415, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.417347 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 422415:423783, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.417348 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 423783:425151, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.417350 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 425151:426519, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.417350 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 426519:427887, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.417351 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 427887:427908, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 21
22:50:19.418332 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 427908:429276, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.418335 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 429276:430644, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.418336 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 430644:432012, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.418337 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 432012:433380, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.418339 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 433380:434748, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.418339 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 434748:436116, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 1368
22:50:19.418340 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 436116:436137, ack 1, win 2048, options [nop,nop,TS val 1330162146 ecr 1488064071], length 21
22:50:19.418396 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 436137:437505, ack 1, win 2048, options [nop,nop,TS val 1330162147 ecr 1488064071], length 1368
22:50:19.418398 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 437505:438873, ack 1, win 2048, options [nop,nop,TS val 1330162147 ecr 1488064071], length 1368
22:50:19.418399 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 438873:440241, ack 1, win 2048, options [nop,nop,TS val 1330162147 ecr 1488064071], length 1368
22:50:19.418400 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 440241:441609, ack 1, win 2048, options [nop,nop,TS val 1330162147 ecr 1488064071], length 1368
22:50:19.418402 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 441609:442977, ack 1, win 2048, options [nop,nop,TS val 1330162147 ecr 1488064071], length 1368
22:50:19.418403 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 442977:444345, ack 1, win 2048, options [nop,nop,TS val 1330162147 ecr 1488064071], length 1368
22:50:19.418404 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 444345:444366, ack 1, win 2048, options [nop,nop,TS val 1330162147 ecr 1488064071], length 21
22:50:19.419823 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 444366:445734, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419826 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 445734:447102, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419827 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 447102:448470, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419828 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 448470:449838, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419829 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 449838:451206, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419830 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 451206:452574, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419831 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 452574:452595, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 21
22:50:19.419948 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 452595:453963, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419951 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 453963:455331, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419953 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 455331:456699, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419954 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 456699:458067, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419955 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 458067:459435, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419956 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 459435:460803, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 1368
22:50:19.419958 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 460803:460824, ack 1, win 2048, options [nop,nop,TS val 1330162148 ecr 1488064071], length 21
22:50:19.421093 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 460824:462192, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421096 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 462192:463560, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421098 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 463560:464928, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421099 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 464928:466296, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421100 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 466296:467664, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421101 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 467664:469032, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421103 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 469032:469053, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 21
22:50:19.421166 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 469053:470421, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421169 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 470421:471789, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421170 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 471789:473157, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421171 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 473157:474525, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421173 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 474525:475893, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421174 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 475893:477261, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 1368
22:50:19.421174 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 477261:477282, ack 1, win 2048, options [nop,nop,TS val 1330162149 ecr 1488064071], length 21
22:50:19.422191 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 477282:478650, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422194 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 478650:480018, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422195 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 480018:481386, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422196 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 481386:482754, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422197 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 482754:484122, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422198 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 484122:485490, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422199 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 485490:485511, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 21
22:50:19.422258 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 485511:486879, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422260 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 486879:488247, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422261 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 488247:489615, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422263 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 489615:490983, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422264 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 490983:492351, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422265 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 492351:493719, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 1368
22:50:19.422266 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 493719:493740, ack 1, win 2048, options [nop,nop,TS val 1330162150 ecr 1488064071], length 21
22:50:19.423452 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 493740:495108, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1368
22:50:19.423456 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 495108:496476, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1368
22:50:19.423457 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 496476:497844, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1368
22:50:19.423458 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 497844:499212, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1368
22:50:19.423459 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 499212:500580, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1368
22:50:19.423460 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 500580:501948, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1368
22:50:19.423461 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 501948:501969, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 21
22:50:19.423522 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 501969:503337, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1368
22:50:19.423524 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 503337:504705, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1368
22:50:19.423525 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 504705:506073, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1368
22:50:19.423526 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 506073:507441, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1368
22:50:19.423527 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 507441:508809, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1368
22:50:19.423528 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 508809:509862, ack 1, win 2048, options [nop,nop,TS val 1330162151 ecr 1488064071], length 1053
22:50:19.426914 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 509862:511230, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064099], length 1368
22:50:19.426918 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 511230:512598, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064099], length 1368
22:50:19.426919 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 512598:513966, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064099], length 1368
22:50:19.426920 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 513966:515334, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064099], length 1368
22:50:19.426921 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 515334:516702, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064099], length 1368
22:50:19.426922 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 516702:518070, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064099], length 1368
22:50:19.426923 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 518070:518091, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064099], length 21
22:50:19.427436 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 518091:519459, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064104], length 1368
22:50:19.427440 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 519459:520827, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064104], length 1368
22:50:19.427442 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 520827:522195, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064104], length 1368
22:50:19.427459 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 522195:523563, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064104], length 1368
22:50:19.427462 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 523563:524931, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064104], length 1368
22:50:19.427463 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 524931:526299, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064104], length 1368
22:50:19.427464 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 526299:526656, ack 1, win 2048, options [nop,nop,TS val 1330162154 ecr 1488064104], length 357
22:50:19.429007 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 526656:528024, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429011 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 528024:529392, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429013 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 529392:530760, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429014 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 530760:532128, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429015 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 532128:533496, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429016 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 533496:534864, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429017 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 534864:534885, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 21
22:50:19.429123 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 534885:536253, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429126 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 536253:537621, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429127 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 537621:538989, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429129 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 538989:540357, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429130 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 540357:541725, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429131 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 541725:543093, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 1368
22:50:19.429133 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 543093:543114, ack 1, win 2048, options [nop,nop,TS val 1330162156 ecr 1488064106], length 21
22:50:19.430232 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 543114:544482, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430235 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 544482:545850, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430236 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 545850:547218, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430238 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 547218:548586, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430239 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 548586:549954, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430241 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 549954:551322, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430242 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 551322:551343, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 21
22:50:19.430376 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 551343:552711, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430380 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 552711:554079, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430381 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 554079:555447, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430383 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 555447:556815, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430384 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 556815:558183, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430385 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 558183:559551, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 1368
22:50:19.430387 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 559551:559572, ack 1, win 2048, options [nop,nop,TS val 1330162157 ecr 1488064106], length 21
22:50:19.431687 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 559572:560940, ack 1, win 2048, options [nop,nop,TS val 1330162158 ecr 1488064106], length 1368
22:50:19.431691 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 560940:562308, ack 1, win 2048, options [nop,nop,TS val 1330162158 ecr 1488064106], length 1368
22:50:19.431692 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 562308:563676, ack 1, win 2048, options [nop,nop,TS val 1330162158 ecr 1488064106], length 1368
22:50:19.431693 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 563676:565044, ack 1, win 2048, options [nop,nop,TS val 1330162158 ecr 1488064106], length 1368
22:50:19.431693 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 565044:566412, ack 1, win 2048, options [nop,nop,TS val 1330162158 ecr 1488064106], length 1368
22:50:19.431694 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 566412:567780, ack 1, win 2048, options [nop,nop,TS val 1330162158 ecr 1488064106], length 1368
22:50:19.431695 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [P.], seq 567780:567801, ack 1, win 2048, options [nop,nop,TS val 1330162158 ecr 1488064106], length 21
22:50:19.431758 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 567801:569169, ack 1, win 2048, options [nop,nop,TS val 1330162158 ecr 1488064106], length 1368
22:50:19.431760 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 569169:570537, ack 1, win 2048, options [nop,nop,TS val 1330162158 ecr 1488064106], length 1368
22:50:19.431761 IP 10.34.1.208.53645 > 172.217.9.138.443: Flags [.], seq 570537:571905, ack 1, win 2048, options [nop,nop,TS val 1330162158 ecr 1488064106], length 1368
